7.00	4.00	11.82	7.32
7.00	5.00	13.94	10.74
7.00	6.00	3.17	7.98
7.00	7.00	12.58	11.93
7.00	8.00	0.83	10.40
7.00	11.00	11.55	11.70
7.00	10.00	2.57	9.28
8.00	1.00	11.91	11.00
8.00	2.00	3.18	6.57
8.00	3.00	2.06	8.77
8.00	4.00	11.36	7.26
8.00	5.00	13.78	10.78
8.00	6.00	3.65	8.29
8.00	7.00	12.27	11.98
8.00	8.00	1.08	10.38
8.00	11.00	11.44	11.73
8.00	10.00	3.01	9.21
9.00	1.00	11.69	10.82
9.00	2.00	3.62	6.77
9.00	3.00	2.32	8.85
9.00	4.00	10.89	7.20
9.00	5.00	13.63	10.81
9.00	6.00	4.13	8.56
9.00	7.00	11.97	12.02
9.00	8.00	1.14	10.27
9.00	11.00	11.33	11.70
9.00	10.00	3.44	9.15
10.00	1.00	11.44	10.67
10.00	2.00	4.05	6.97
10.00	3.00	2.58	8.94
10.00	4.00	10.43	7.14
10.00	5.00	13.47	10.85
10.00	6.00	4.67	8.79
10.00	12.00	9.87	12.00
10.00	8.00	1.17	10.04
10.00	11.00	11.24	11.62
10.00	10.00	3.83	9.08
11.00	1.00	11.17	10.53
11.00	2.00	4.49	7.16
11.00	3.00	2.85	9.02
11.00	4.00	9.96	7.08
11.00	5.00	13.31	10.89
11.00	6.00	5.21	9.08
11.00	12.00	10.13	11.70
11.00	8.00	1.43	9.84
11.00	11.00	11.27	11.58
11.00	10.00	4.22	8.99
12.00	1.00	10.90	10.43
12.00	2.00	4.92	7.36
12.00	3.00	3.13	9.11
12.00	4.00	9.50	7.02
12.00	5.00	13.15	10.93
12.00	6.00	5.71	9.41
12.00	12.00	10.37	11.43
12.00	8.00	1.84	9.61
12.00	11.00	11.35	11.55
12.00	10.00	4.61	8.90
13.00	1.00	10.63	10.30
13.00	2.00	5.36	7.55
13.00	3.00	3.42	9.19
13.00	4.00	9.03	6.95
13.00	5.00	13.00	10.97
13.00	6.00	6.18	9.74
13.00	12.00	10.59	11.18
13.00	8.00	2.37	9.52
13.00	11.00	11.45	11.50
13.00	10.00	5.02	8.80
14.00	1.00	10.34	10.18
14.00	2.00	5.80	7.73
14.00	3.00	3.74	9.26
14.00	4.00	8.57	6.88
14.00	5.00	12.84	11.01
14.00	6.00	6.58	9.85
14.00	12.00	10.81	10.95
14.00	8.00	2.92	9.52
14.00	11.00	11.56	11.48
14.00	10.00	5.42	8.72
15.00	1.00	10.03	10.08
15.00	2.00	6.24	7.88
15.00	3.00	4.09	9.29
15.00	4.00	8.10	6.82
15.00	5.00	12.70	11.04
15.00	6.00	7.03	9.65
15.00	12.00	11.05	10.69
15.00	8.00	3.45	9.57
15.00	11.00	11.66	11.46
15.00	10.00	5.81	8.65
16.00	1.00	9.74	10.01
16.00	2.00	6.70	7.98
16.00	3.00	4.47	9.27
16.00	4.00	7.64	6.75
16.00	5.00	12.58	11.07
16.00	6.00	7.47	9.85
16.00	12.00	11.29	10.39
16.00	8.00	3.94	9.62
16.00	11.00	11.71	11.44
16.00	10.00	6.18	8.60
17.00	1.00	9.45	9.95
17.00	2.00	7.19	8.06
17.00	3.00	4.83	9.24
17.00	4.00	7.18	6.67
17.00	5.00	12.48	11.10
17.00	6.00	7.88	10.21
17.00	12.00	11.55	10.10
17.00	8.00	4.41	9.69
17.00	11.00	11.71	11.42
17.00	10.00	6.54	8.54
18.00	1.00	9.17	9.89
18.00	2.00	7.68	8.20
18.00	3.00	5.19	9.13
18.00	4.00	6.72	6.60
18.00	5.00	12.41	11.12
18.00	6.00	8.23	10.65
18.00	12.00	11.81	9.81
18.00	8.00	4.87	9.76
18.00	11.00	11.68	11.40
18.00	10.00	6.89	8.48
19.00	1.00	8.90	9.82
19.00	2.00	8.19	8.38
19.00	3.00	5.50	9.08
19.00	4.00	6.25	6.53
19.00	5.00	12.35	11.13
19.00	6.00	8.53	11.13
19.00	12.00	12.09	9.53
19.00	8.00	5.35	9.82
19.00	11.00	11.63	11.37
19.00	10.00	7.25	8.39
20.00	1.00	8.62	9.77
20.00	2.00	8.68	8.59
20.00	3.00	5.77	9.08
20.00	4.00	5.79	6.46
20.00	5.00	12.30	11.14
20.00	6.00	8.83	11.62
20.00	12.00	12.37	9.26
20.00	8.00	5.85	9.85
20.00	11.00	11.58	11.34
20.00	10.00	7.63	8.30
21.00	1.00	8.33	9.74
21.00	2.00	9.14	8.80
21.00	3.00	6.02	9.11
21.00	4.00	5.32	6.39
21.00	5.00	12.26	11.15
21.00	13.00	8.28	12.00
21.00	12.00	12.65	8.99
21.00	8.00	6.33	9.80
21.00	11.00	11.52	11.31
21.00	10.00	8.02	8.19
22.00	1.00	8.05	9.70
22.00	2.00	9.59	9.03
22.00	3.00	6.24	9.17
22.00	4.00	4.86	6.32
22.00	5.00	12.22	11.16
22.00	13.00	8.73	11.66
22.00	12.00	12.94	8.73
22.00	8.00	6.83	9.56
22.00	11.00	11.46	11.26
22.00	10.00	8.41	8.08
23.00	1.00	7.82	9.65
23.00	2.00	10.02	9.26
23.00	3.00	6.45	9.24
23.00	4.00	4.39	6.25
23.00	5.00	12.18	11.19
23.00	13.00	9.18	11.32
23.00	12.00	13.22	8.47
23.00	8.00	7.44	9.56
23.00	11.00	11.40	11.21
23.00	10.00	8.82	7.98
24.00	1.00	7.66	9.99
24.00	2.00	10.44	9.49
24.00	3.00	6.68	9.33
24.00	4.00	3.93	6.19
24.00	5.00	12.13	11.23
24.00	13.00	9.62	10.98
24.00	12.00	13.50	8.20
24.00	8.00	7.55	9.51
24.00	11.00	11.35	11.14
24.00	10.00	9.23	7.88
25.00	1.00	7.50	10.23
25.00	2.00	10.87	9.71
25.00	3.00	6.87	9.38
25.00	4.00	3.47	6.12
25.00	5.00	12.08	11.28
25.00	13.00	10.06	10.64
25.00	12.00	13.78	7.94
25.00	8.00	8.12	9.35
25.00	11.00	11.31	11.06
25.00	10.00	9.64	7.78
26.00	1.00	7.42	10.18
26.00	2.00	11.32	9.88
26.00	3.00	7.09	9.41
26.00	4.00	3.00	6.05
26.00	5.00	12.03	11.35
26.00	13.00	10.48	10.30
26.00	12.00	14.06	7.67
26.00	8.00	8.69	9.44
26.00	11.00	11.28	10.99
26.00	10.00	10.05	7.69
27.00	1.00	7.40	10.09
27.00	2.00	11.81	10.04
27.00	3.00	7.33	9.43
27.00	4.00	2.54	5.99
27.00	5.00	11.96	11.43
27.00	13.00	10.87	9.95
27.00	12.00	14.35	7.41
27.00	8.00	9.25	9.59
27.00	11.00	11.26	10.95
27.00	10.00	10.46	7.59
28.00	1.00	7.31	10.05
28.00	2.00	12.29	10.25
28.00	3.00	7.60	9.40
28.00	4.00	2.07	5.92
28.00	5.00	11.87	11.53
28.00	13.00	11.28	9.58
28.00	12.00	14.63	7.15
28.00	8.00	9.80	9.76
28.00	11.00	11.24	10.89
28.00	10.00	10.86	7.50
29.00	1.00	7.23	9.88
29.00	2.00	12.74	10.49
29.00	3.00	7.91	9.42
29.00	4.00	1.61	5.85
29.00	5.00	11.75	11.61
29.00	13.00	11.72	9.23
29.00	12.00	14.91	6.88
29.00	8.00	10.35	9.92
29.00	11.00	11.23	10.79
29.00	10.00	11.27	7.41
30.00	1.00	7.07	9.66
30.00	2.00	13.16	10.74
30.00	3.00	8.20	9.53
30.00	4.00	1.14	5.79
30.00	5.00	11.62	11.69
30.00	13.00	12.18	8.88
30.00	14.00	0.00	7.75
30.00	8.00	10.88	10.08
30.00	11.00	11.30	10.74
30.00	10.00	11.68	7.31
31.00	1.00	6.85	9.47
31.00	2.00	13.56	11.01
31.00	3.00	8.47	9.68
31.00	4.00	0.68	5.72
31.00	5.00	11.47	11.76
31.00	13.00	12.64	8.55
31.00	14.00	0.38	7.79
31.00	8.00	11.37	10.18
31.00	11.00	11.39	10.82
31.00	10.00	12.09	7.21
32.00	1.00	6.60	9.32
32.00	2.00	13.96	11.27
32.00	3.00	8.73	9.84
32.00	4.00	0.22	5.66
32.00	5.00	11.31	11.83
32.00	13.00	13.09	8.22
32.00	14.00	0.75	7.91
32.00	8.00	11.89	10.18
32.00	11.00	11.40	10.90
32.00	10.00	12.49	7.12
33.00	1.00	6.32	9.21
33.00	2.00	14.36	11.54
33.00	3.00	8.98	10.00
33.00	15.00	0.00	6.33
33.00	5.00	11.15	11.88
33.00	13.00	13.55	7.91
33.00	14.00	1.12	8.03
33.00	8.00	12.44	10.32
33.00	11.00	11.42	10.87
33.00	10.00	12.89	7.02
34.00	1.00	6.03	9.12
34.00	2.00	14.76	11.80
34.00	3.00	9.23	10.16
34.00	15.00	0.41	6.43
34.00	5.00	10.98	11.91
34.00	13.00	14.02	7.60
34.00	14.00	1.48	8.17
34.00	8.00	12.99	10.51
34.00	11.00	11.47	10.80
34.00	10.00	13.28	6.92
35.00	1.00	5.75	9.06
35.00	16.00	12.69	12.00
35.00	3.00	9.48	10.33
35.00	15.00	0.85	6.56
35.00	5.00	10.81	11.93
35.00	13.00	14.49	7.30
35.00	14.00	1.84	8.30
35.00	8.00	13.52	10.73
35.00	11.00	11.53	10.72
35.00	10.00	13.66	6.82
36.00	1.00	5.46	9.00
36.00	16.00	12.33	11.77
36.00	3.00	9.73	10.49
36.00	15.00	1.29	6.71
36.00	5.00	10.64	11.94
36.00	13.00	14.97	6.98
36.00	14.00	2.21	8.43
36.00	8.00	14.06	10.96
36.00	11.00	11.60	10.64
36.00	10.00	14.04	6.72
37.00	1.00	5.17	8.94
37.00	16.00	11.91	11.59
37.00	3.00	9.98	10.65
37.00	15.00	1.73	6.86
37.00	5.00	10.47	11.96
37.00	17.00	15.00	6.16
37.00	14.00	2.57	8.57
37.00	8.00	14.58	11.19
37.00	11.00	11.66	10.56
37.00	10.00	14.40	6.64
38.00	1.00	4.89	8.89
38.00	16.00	11.49	11.44
38.00	3.00	10.22	10.80
38.00	15.00	2.17	7.01
38.00	5.00	10.30	11.98
38.00	17.00	14.76	6.38
38.00	14.00	2.93	8.70
38.00	18.00	0.00	5.59
38.00	11.00	11.72	10.46
38.00	10.00	14.66	6.67
39.00	1.00	4.60	8.84
39.00	16.00	11.06	11.30
39.00	3.00	10.44	10.93
39.00	15.00	2.62	7.16
39.00	5.00	10.13	12.03
39.00	17.00	14.36	6.30
39.00	14.00	3.29	8.84
39.00	18.00	0.43	5.89
39.00	11.00	11.80	10.37
39.00	19.00	13.94	12.00
40.00	1.00	4.35	8.78
40.00	16.00	10.77	11.21
40.00	3.00	10.48	10.90
40.00	15.00	3.06	7.31
40.00	20.00	0.00	7.53
40.00	17.00	14.03	6.66
40.00	14.00	3.63	8.97
40.00	18.00	0.90	6.21
40.00	11.00	11.88	10.29
40.00	19.00	13.66	11.86
41.00	1.00	4.21	8.66
41.00	16.00	10.55	11.27
41.00	3.00	10.49	10.59
41.00	15.00	3.50	7.46
41.00	20.00	0.16	7.46
41.00	17.00	13.72	7.11
41.00	14.00	3.85	9.16
41.00	18.00	1.38	6.52
41.00	11.00	11.95	10.22
41.00	19.00	13.29	11.72
42.00	1.00	4.02	8.47
42.00	16.00	10.13	11.30
42.00	3.00	10.68	10.56
42.00	15.00	3.94	7.60
42.00	20.00	0.32	7.47
42.00	17.00	13.42	7.58
42.00	14.00	4.11	9.44
42.00	18.00	1.86	6.83
42.00	11.00	12.02	10.14
42.00	19.00	12.91	11.57
43.00	1.00	3.74	8.47
43.00	16.00	9.67	11.17
43.00	3.00	10.90	10.70
43.00	15.00	4.39	7.68
43.00	20.00	0.48	7.49
43.00	17.00	13.11	8.05
43.00	14.00	4.46	9.59
43.00	18.00	2.34	7.14
43.00	11.00	12.09	10.07
43.00	19.00	12.52	11.43
44.00	1.00	3.44	8.45
44.00	16.00	9.23	10.99
44.00	3.00	11.10	10.91
44.00	15.00	4.84	7.81
44.00	20.00	0.64	7.51
44.00	17.00	12.81	8.52
44.00	14.00	4.83	9.68
44.00	18.00	2.82	7.46
44.00	11.00	12.16	9.99
44.00	19.00	12.13	11.29
45.00	1.00	3.17	8.48
45.00	16.00	8.79	10.80
45.00	3.00	11.23	11.11
45.00	15.00	5.29	7.96
45.00	20.00	0.80	7.54
45.00	17.00	12.51	8.99
45.00	14.00	5.19	9.72
45.00	18.00	3.29	7.75
45.00	11.00	12.23	9.92
45.00	19.00	11.78	11.17
46.00	1.00	2.86	8.50
46.00	16.00	8.35	10.60
46.00	3.00	11.02	11.38
46.00	15.00	5.74	8.11
46.00	20.00	0.96	7.56
46.00	17.00	12.22	9.41
46.00	14.00	5.56	9.75
46.00	18.00	3.79	7.97
46.00	11.00	12.28	9.98
46.00	19.00	11.63	11.01
47.00	1.00	2.56	8.47
47.00	16.00	7.92	10.41
47.00	3.00	11.09	11.64
47.00	15.00	6.18	8.26
47.00	20.00	1.13	7.59
47.00	17.00	11.89	9.69
47.00	14.00	5.90	9.75
47.00	18.00	4.28	8.27
47.00	11.00	12.38	10.05
47.00	19.00	11.37	10.79
48.00	1.00	2.27	8.43
48.00	16.00	7.51	10.21
48.00	3.00	11.32	11.80
48.00	15.00	6.63	8.41
48.00	20.00	1.28	7.61
48.00	17.00	11.49	10.05
48.00	14.00	6.20	9.70
48.00	18.00	4.76	8.60
48.00	11.00	12.50	10.03
48.00	19.00	10.99	10.62
49.00	1.00	2.00	8.40
49.00	16.00	7.24	9.95
49.00	3.00	11.60	11.91
49.00	15.00	7.07	8.55
49.00	20.00	1.43	7.61
49.00	17.00	11.25	10.49
49.00	14.00	6.48	9.61
49.00	18.00	5.23	8.92
49.00	11.00	12.59	9.96
49.00	19.00	10.47	10.54
50.00	1.00	1.75	8.39
50.00	16.00	7.10	9.66
50.00	3.00	11.89	11.98
50.00	15.00	7.52	8.68
50.00	20.00	1.56	7.58
50.00	17.00	11.06	10.98
50.00	14.00	6.69	9.51
50.00	18.00	5.69	9.24
50.00	11.00	12.65	9.89
50.00	19.00	10.00	10.40
51.00	1.00	1.48	8.42
51.00	16.00	7.19	9.50
51.00	3.00	12.20	12.03
51.00	15.00	7.98	8.80
51.00	20.00	1.71	7.51
51.00	17.00	10.82	11.49
51.00	14.00	6.40	9.37
51.00	18.00	6.12	9.54
51.00	11.00	12.71	9.82
51.00	19.00	9.58	10.25
52.00	1.00	1.18	8.41
52.00	16.00	7.06	9.30
52.00	3.00	12.03	11.99
52.00	15.00	8.44	8.95
52.00	20.00	1.87	7.50
52.00	17.00	10.57	11.99
52.00	14.00	6.64	9.04
52.00	18.00	6.25	9.87
52.00	11.00	12.77	9.75
52.00	19.00	9.18	10.10
53.00	1.00	0.90	8.35
53.00	16.00	7.30	9.56
53.00	21.00	15.00	11.30
53.00	15.00	8.88	9.09
53.00	20.00	2.05	7.51
53.00	22.00	11.98	12.00
53.00	14.00	6.69	8.86
53.00	18.00	6.48	9.77
53.00	11.00	12.83	9.67
53.00	19.00	8.80	9.97
54.00	1.00	0.62	8.26
54.00	16.00	7.13	9.46
54.00	21.00	14.73	11.29
54.00	15.00	9.34	9.19
54.00	20.00	2.21	7.53
54.00	22.00	11.57	11.95
54.00	14.00	6.93	8.86
54.00	18.00	6.79	9.73
54.00	11.00	12.89	9.60
54.00	19.00	8.39	9.89
55.00	1.00	0.34	8.17
55.00	16.00	6.91	9.22
55.00	21.00	14.45	11.23
55.00	15.00	9.79	9.34
55.00	20.00	2.38	7.56
55.00	22.00	11.04	11.91
55.00	14.00	7.20	8.81
55.00	18.00	7.07	10.04
55.00	11.00	12.95	9.53
55.00	19.00	8.01	9.76
56.00	1.00	0.07	8.07
56.00	16.00	6.41	9.07
56.00	21.00	14.16	11.16
56.00	15.00	10.23	9.51
56.00	20.00	2.54	7.58
56.00	22.00	10.48	11.87
56.00	14.00	7.56	8.87
56.00	18.00	7.76	10.02
56.00	11.00	13.01	9.46
56.00	19.00	7.71	9.61
57.00	23.00	10.23	12.00
57.00	16.00	5.93	8.90
57.00	21.00	13.87	11.08
57.00	15.00	10.67	9.68
57.00	20.00	2.70	7.61
57.00	22.00	9.92	11.83
57.00	14.00	7.89	8.94
57.00	18.00	8.29	10.45
57.00	11.00	13.07	9.38
57.00	19.00	7.32	9.53
58.00	23.00	10.48	11.87
58.00	16.00	5.47	8.73
58.00	21.00	13.58	11.01
58.00	15.00	11.11	9.85
58.00	20.00	2.87	7.64
58.00	22.00	9.21	11.71
58.00	14.00	8.23	9.12
58.00	18.00	8.71	10.89
58.00	11.00	13.13	9.31
58.00	19.00	6.92	9.38
59.00	23.00	10.69	11.67
59.00	16.00	5.00	8.57
59.00	21.00	13.30	10.94
59.00	15.00	11.54	10.02
59.00	20.00	3.03	7.66
59.00	22.00	8.68	11.81
59.00	14.00	8.54	9.34
59.00	18.00	9.09	11.25
59.00	11.00	13.19	9.24
59.00	19.00	6.54	9.19
60.00	23.00	10.89	11.46
60.00	16.00	4.55	8.41
60.00	21.00	13.01	10.87
60.00	15.00	11.98	10.19
60.00	20.00	3.19	7.69
60.00	22.00	8.08	11.83
60.00	14.00	8.85	9.57
60.00	18.00	9.49	11.64
60.00	11.00	13.25	9.16
60.00	19.00	6.15	9.02
61.00	23.00	11.08	11.24
61.00	16.00	4.10	8.26
61.00	21.00	12.76	10.82
61.00	15.00	12.39	10.35
61.00	20.00	3.34	7.71
61.00	22.00	7.51	11.79
61.00	14.00	9.15	9.81
61.00	24.00	11.58	12.00
61.00	11.00	13.31	9.08
61.00	19.00	5.76	8.85
62.00	23.00	11.23	11.00
62.00	16.00	3.69	8.14
62.00	21.00	12.57	11.04
62.00	15.00	12.72	10.32
62.00	20.00	3.41	7.65
62.00	22.00	7.04	11.75
62.00	14.00	9.46	10.05
62.00	24.00	12.07	11.77
62.00	11.00	13.38	9.01
62.00	19.00	5.37	8.70
63.00	23.00	11.38	10.77
63.00	16.00	3.32	8.16
63.00	21.00	12.33	10.97
63.00	15.00	13.17	10.38
63.00	20.00	3.49	7.45
63.00	22.00	7.40	11.74
63.00	14.00	9.76	10.28
63.00	24.00	12.55	11.57
63.00	11.00	13.44	8.93
63.00	19.00	4.98	8.55
64.00	23.00	11.49	10.54
64.00	16.00	2.85	8.11
64.00	21.00	12.05	10.87
64.00	15.00	13.61	10.54
64.00	20.00	3.66	7.39
64.00	22.00	7.18	11.71
64.00	14.00	10.06	10.52
64.00	24.00	13.09	11.40
64.00	11.00	13.50	8.85
64.00	19.00	4.59	8.40
65.00	23.00	11.49	10.18
65.00	16.00	2.40	7.95
65.00	21.00	11.86	10.87
65.00	15.00	14.05	10.67
65.00	20.00	3.82	7.38
65.00	22.00	7.15	11.71
65.00	14.00	10.36	10.76
65.00	24.00	13.56	11.14
65.00	11.00	13.56	8.78
65.00	19.00	4.21	8.27
66.00	23.00	11.65	9.89
66.00	16.00	1.95	7.76
66.00	21.00	11.62	10.87
66.00	15.00	14.64	10.54
66.00	20.00	3.96	7.34
66.00	22.00	7.23	11.70
66.00	14.00	10.64	11.00
66.00	24.00	13.94	10.87
66.00	11.00	13.62	8.70
66.00	19.00	3.84	8.17
67.00	23.00	11.86	9.65
67.00	16.00	1.51	7.56
67.00	21.00	11.40	10.81
67.00	25.00	0.00	8.52
67.00	20.00	4.15	7.29
67.00	22.00	7.16	11.70
67.00	14.00	10.88	11.25
67.00	24.00	14.32	10.55
67.00	11.00	13.68	8.63
67.00	19.00	3.43	8.09
68.00	23.00	12.07	9.44
68.00	16.00	1.08	7.36
68.00	21.00	11.20	10.64
68.00	25.00	0.41	8.55
68.00	20.00	4.32	7.30
68.00	22.00	7.21	11.70
68.00	14.00	11.09	11.58
68.00	24.00	14.78	10.24
68.00	11.00	13.74	8.56
68.00	19.00	3.03	7.96
69.00	23.00	12.29	9.24
69.00	16.00	0.65	7.14
69.00	21.00	10.92	10.52
69.00	25.00	0.85	8.67
69.00	20.00	4.49	7.33
69.00	22.00	7.18	11.69
69.00	14.00	11.41	11.80
69.00	26.00	15.00	11.69
69.00	11.00	13.80	8.48
69.00	19.00	2.64	7.80
70.00	23.00	12.50	9.05
70.00	16.00	0.21	6.94
70.00	21.00	10.64	10.43
70.00	25.00	1.30	8.78
70.00	20.00	4.65	7.36
70.00	22.00	7.20	11.69
70.00	14.00	11.77	11.96
70.00	26.00	14.51	11.68
70.00	11.00	13.86	8.41
70.00	19.00	2.26	7.64
71.00	23.00	12.71	8.86
71.00	27.00	15.00	8.95
71.00	21.00	10.35	10.35
71.00	25.00	1.75	8.91
71.00	20.00	4.81	7.40
71.00	22.00	7.18	11.69
71.00	28.00	15.00	8.38
71.00	26.00	13.97	11.58
71.00	11.00	13.93	8.34
71.00	19.00	1.88	7.46
72.00	23.00	12.92	8.67
72.00	27.00	14.87	9.56
72.00	21.00	10.06	10.26
72.00	25.00	2.20	9.03
72.00	20.00	4.98	7.43
72.00	22.00	7.19	11.70
72.00	28.00	14.97	8.47
72.00	26.00	13.41	11.47
72.00	11.00	13.95	8.24
72.00	19.00	1.49	7.29
73.00	23.00	13.11	8.49
73.00	27.00	14.58	9.98
73.00	21.00	9.77	10.18
73.00	25.00	2.66	9.14
73.00	20.00	5.14	7.47
73.00	22.00	7.18	11.70
73.00	28.00	14.97	8.78
73.00	26.00	12.84	11.36
73.00	11.00	14.00	8.15
73.00	19.00	1.10	7.13
74.00	23.00	13.28	8.31
74.00	27.00	14.24	10.34
74.00	21.00	9.49	10.10
74.00	25.00	3.11	9.25
74.00	20.00	5.30	7.50
74.00	22.00	7.19	11.70
74.00	28.00	14.97	9.15
74.00	26.00	12.28	11.24
74.00	11.00	14.07	8.06
74.00	19.00	0.72	6.97
75.00	23.00	13.43	8.14
75.00	27.00	13.89	10.69
75.00	21.00	9.20	10.02
75.00	25.00	3.57	9.36
75.00	20.00	5.46	7.54
75.00	22.00	7.19	11.70
75.00	28.00	14.96	9.54
75.00	26.00	11.72	11.12
75.00	11.00	14.17	7.98
75.00	19.00	0.33	6.81
76.00	23.00	13.57	7.98
76.00	27.00	13.54	11.02
76.00	21.00	8.91	9.94
76.00	25.00	4.02	9.46
76.00	20.00	5.62	7.57
76.00	22.00	7.19	11.70
76.00	28.00	14.95	9.92
76.00	26.00	11.15	11.01
76.00	11.00	14.27	7.92
76.00	29.00	0.00	4.84
77.00	23.00	13.68	7.81
77.00	27.00	13.19	11.35
77.00	21.00	8.62	9.86
77.00	25.00	4.48	9.55
77.00	20.00	5.78	7.61
77.00	22.00	7.19	11.70
77.00	28.00	14.93	10.31
77.00	26.00	10.59	10.89
77.00	11.00	14.38	7.87
77.00	29.00	0.24	5.33
78.00	23.00	13.79	7.64
78.00	27.00	12.84	11.68
78.00	21.00	8.34	9.77
78.00	25.00	4.93	9.63
78.00	20.00	5.94	7.64
78.00	22.00	7.19	11.71
78.00	28.00	14.90	10.69
78.00	26.00	10.03	10.78
78.00	11.00	14.49	7.82
78.00	29.00	0.57	5.65
79.00	23.00	13.92	7.46
79.00	27.00	12.49	12.01
79.00	21.00	8.05	9.69
79.00	25.00	5.38	9.69
79.00	20.00	6.10	7.68
79.00	22.00	7.19	11.71
79.00	28.00	14.88	11.08
79.00	26.00	9.46	10.66
79.00	11.00	14.61	7.77
79.00	29.00	0.91	5.90
80.00	23.00	14.06	7.27
80.00	27.00	12.70	11.82
80.00	21.00	7.76	9.60
80.00	25.00	5.83	9.73
80.00	20.00	6.26	7.71
80.00	22.00	7.19	11.71
80.00	28.00	14.85	11.46
80.00	26.00	8.90	10.55
80.00	11.00	14.73	7.76
80.00	29.00	1.26	6.14
81.00	23.00	14.23	7.09
81.00	27.00	12.46	12.03
81.00	21.00	7.48	9.50
81.00	25.00	6.23	9.71
81.00	20.00	6.42	7.75
81.00	22.00	7.19	11.71
81.00	28.00	14.83	11.85
81.00	26.00	8.35	10.43
81.00	11.00	14.84	7.75
81.00	29.00	1.61	6.37
82.00	23.00	14.44	6.94
82.00	27.00	12.70	11.82
82.00	21.00	7.23	9.38
82.00	25.00	6.60	9.60
82.00	20.00	6.58	7.78
82.00	22.00	7.19	11.71
82.00	30.00	10.30	12.00
82.00	26.00	7.80	10.32
82.00	11.00	14.92	7.72
82.00	29.00	1.96	6.61
83.00	23.00	14.68	6.81
83.00	27.00	12.46	12.03
83.00	21.00	7.12	9.13
83.00	25.00	6.86	9.63
83.00	20.00	6.74	7.81
83.00	22.00	7.19	11.72
83.00	30.00	10.11	11.77
83.00	26.00	7.32	10.21
83.00	11.00	14.96	7.70
83.00	29.00	2.31	6.84
84.00	23.00	14.94	6.74
84.00	27.00	12.70	11.82
84.00	21.00	6.91	8.84
84.00	25.00	7.20	9.63
84.00	20.00	6.90	7.82
84.00	22.00	7.19	11.73
84.00	30.00	9.80	11.58
84.00	26.00	7.17	10.04
84.00	11.00	14.99	7.68
84.00	29.00	2.66	7.07
85.00	31.00	8.20	12.00
85.00	27.00	12.46	12.03
85.00	21.00	6.63	8.74
85.00	25.00	7.77	9.46
85.00	20.00	7.06	7.81
85.00	22.00	7.18	11.73
85.00	30.00	9.46	11.40
85.00	26.00	6.89	9.78
85.00	11.00	14.99	7.67
85.00	29.00	3.01	7.30
86.00	31.00	8.11	11.78
86.00	27.00	12.70	11.82
86.00	21.00	6.32	8.67
86.00	25.00	8.25	9.57
86.00	20.00	7.23	7.83
86.00	22.00	7.15	11.73
86.00	30.00	9.13	11.22
86.00	26.00	6.48	9.43
86.00	11.00	14.99	7.59
86.00	29.00	3.36	7.54
87.00	31.00	7.95	11.60
87.00	27.00	12.46	12.03
87.00	21.00	6.03	8.52
87.00	25.00	8.69	9.74
87.00	20.00	7.40	7.85
